id,productDisplayName,brandName,gender,baseColour,season,year,usage,articleType,masterCategory,subCategory,imageURL
52066,Myntra Men Blue T-shirt,Myntra,men,Blue,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Navy-Blue-T-shirt_a2c808f873e0a42e42be83aee4712015_images.jpg
52067,Myntra Men Grey Printed T-shirt,Myntra,men,Grey,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Grey-Melange-T-shirt_f9cf76be7508690afd55659987a6b0e6_images.jpg
52068,Myntra Men Black Printed T-shirt,Myntra,men,Black,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Black-T-shirt_699116110fd11c7abaf0e61f18321b9a_images.jpg
52069,Myntra Men Purple Printed T-shirt,Myntra,men,Purple,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Purple-T-shirt_c7336e9029f3066d50b6f4b9a4d539eb_images.jpg
52070,Myntra Men Green T-shirt,Myntra,men,Green,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Green-T-shirt_5855e9e5c9f0bf27f277c5f1eb8afb16_images.jpg
52071,Myntra Men Blue T-shirt,Myntra,men,Blue,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Blue-T-shirt_c38c119968382c276cef51fccee1663a_images.jpg
52072,Myntra Men Blue T-shirt,Myntra,men,Blue,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Blue-T-shirt_9ac30bdda791f5aadb38db972acd404d_images.jpg
52073,Myntra Men Grey & Red T-shirt,Myntra,men,Grey,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/6ab7bad99a0fd2be931672fe423e1b97_images.jpg
52074,Myntra Men Yellow & Blue T-shirt,Myntra,men,Yellow,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/16d026eacfa1385862518c81c4aa05b2_images.jpg
52075,Myntra Men Blue T-shirt,Myntra,men,Blue,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/f2cd4be69df67fe3c13ad3f62deafd94_images.jpg
52076,Myntra Men Grey T-shirt,Myntra,men,Grey,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/f4f1db500a75ed438e65123ac59ff378_images.jpg
52077,Myntra Men Blue & Green T-shirt,Myntra,men,Blue,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/d11be8930558662445683c5e5cfc9ff5_images.jpg
52078,Myntra Men White & Blue T-shirt,Myntra,men,White,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/4ddd6d3204dd21cb809748870f63eea1_images.jpg
52079,Myntra Men Yellow Striped T-shirt,Myntra,men,White,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/a61e8a49880f0ec77c6af6d375cbe5c9_images.jpg
5208,Superman Men's Crew White T-shirt,Superman,men,White,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/ffac0560d51f370de0d7cec0e4b7982d_images.jpg
52080,Myntra Men Navy Blue T-shirt,Myntra,men,Navy Blue,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/afbcbf0c89d1d773db49a5a13b43de11_images.jpg
52081,Myntra Men Grey & Red T-shirt,Myntra,men,Grey,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/91208a47c9282c2c48d8098fa1b1c54c_images.jpg
52082,Myntra Men Green T-shirt,Myntra,men,Grey,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Green-T-shirt_e827cacd52de84ebcb7adff1a80fc1ec_images.jpg
5209,Superman Men's Job Round Neck White T-shirt,Superman,men,White,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/009125db49cad720be56f239e4856d76_images.jpg
5210,Marvel Men's 70 Years Of Marvel Red T-shirt,Marvel,men,Red,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/1106f5ac348aa6b6cd36b48190319cc9_images.jpg
5211,DC Comics Men's Dist Light Blue T-shirt,DC Comics,men,Blue,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/57f83e55fdbbdd045a798385dcc8e158_images.jpg
5212,Aerosmith Men's Got My Wings Dark Grey T-shirt,Aerosmith,men,Grey,Spring,2013.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/dce8c6151f0fb7fbab45b10fc69dda97_images.jpg
5213,Aerosmith Men's Crew Black T-shirt,Aerosmith,men,Black,Spring,2013.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/1762f0900ed3cef600b8092d32f25600_images.jpg
52254,Crusoe Men Grey Boxer Briefs,Crusoe,men,Grey,Summer,2016.0,Casual,Briefs,Apparel,Innerwear,http://assets.myntassets.com/v1/images/style/properties/Crusoe-Men-Grey-Gypsy-Trunks_64ac5c2adc8d200147f4a726e8bf8d80_images.jpg
52255,Crusoe Men Blue Boxer Briefs,Crusoe,men,Blue,Summer,2016.0,Casual,Briefs,Apparel,Innerwear,http://assets.myntassets.com/v1/images/style/properties/Crusoe-Men-Blue-Gypsy-Trunks_f43cb3fa3121deeec01db714eb0aa374_images.jpg
52256,Crusoe Men Purple Boxer Briefs,Crusoe,men,Purple,Summer,2016.0,Casual,Briefs,Apparel,Innerwear,http://assets.myntassets.com/v1/images/style/properties/Crusoe-Men-Purple-Gypsy-Trunks_d39559092a3a405369836299538b9ad5_images.jpg
52257,Crusoe Men Red Boxer Briefs,Crusoe,men,Red,Summer,2016.0,Casual,Briefs,Apparel,Innerwear,http://assets.myntassets.com/v1/images/style/properties/Crusoe-Men-Red-Gypsy-Trunks_821c156aad9002331bafd5b1ac9a7ffa_images.jpg
5230,Classic Polo Men's Cari Black Polo T-shirt,Classic Polo,men,Black,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/1354f365bdca9593a628736b5260dc98_images.jpg
5231,Classic Polo Men's Cari Navy Polo T-shirt,Classic Polo,men,Navy Blue,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/05f1400b589affd98c504f50c5ec5fb2_images.jpg
5232,Classic Polo Men's Cari Maroon Polo T-shirt,Classic Polo,men,Maroon,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/a6d3a39a3376320c8c37b7a1ade9b64d_images.jpg
5233,Classic Polo Men's Cari Yellow Polo T-shirt,Classic Polo,men,Yellow,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/c4218130d8163c2e335a612f04b15a78_images.jpg
5234,Reebok Men's Sprint Fit Lite LP Black Silver Shoe,Reebok,men,Black,Summer,2011.0,Sports,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/bac32d20c467c60f0ad4c3a1378a852f_images.jpg
5239,Reebok Men's Zigfuel White Shoe,Reebok,men,White,Summer,2011.0,Sports,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/c8a72a981c15936a083c6382f05e72ef_images.jpg
5240,Reebok Men's Cruiseon Silver Shoe,Reebok,men,Silver,Summer,2011.0,Sports,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/7a04c15331939a1869a6dccceb9e6789_images.jpg
5241,Reebok Men's Cruiseon Charcoal Grey Shoe,Reebok,men,Grey,Summer,2011.0,Sports,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/b13ed4147f86f6244b3bce271b00be6b_images.jpg
5242,Reebok Men's Zigdhoni White Shoe,Reebok,men,White,Summer,2011.0,Sports,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/4b06174ffde32b56a0442f98cba21f55_images.jpg
5243,Reebok Men's Zigdhoni Black Shoe,Reebok,men,Black,Summer,2011.0,Sports,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/e2f774c1655ee9d25543e03c1879c45f_images.jpg
52670,Morellato Men Silver Dial Watch,Morellato,men,Silver,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/Morellato-Men-Silver-Dial-Watch_86ff15d49ff8b8a12c703bae5faf8a39_images.jpg
52671,Morellato Men Navy Blue Watch,Morellato,men,Navy Blue,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/Morellato-Men-Navy-Blue-Watch_4ad3b02c33059d8b1b19a35669773445_images.jpg
52673,Morellato Men Silver Dial Watch,Morellato,men,Silver,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/Morellato-Men-Silver-Dial-Watch_78b18e40c13ac2e72c50a521c8a3b5c7_images.jpg
52675,Morellato Men Silver Dial Watch,Morellato,men,Silver,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/Morellato-Men-Silver-Dial-Watch_31ed9d8ff0cf242662623346d647c12a_images.jpg
52677,Morellato Men Silver Dial Watch,Morellato,men,Silver,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/Morellato-Men-Silver-Dial-Watch_0fbc799f44c9ee714bc31787c10394fa_images.jpg
52678,Morellato Men Black Watch,Morellato,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/Morellato-Men-Black-Watch_75c8db9507b6fbde84d530568ac77b37_images.jpg
52680,Morellato Men Silver Dial Watch,Morellato,men,Silver,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/Morellato-Men-Silver-Dial-Watch_3bd040893432755598c558a4ed154391_images.jpg
52681,Morellato Men Silver Dial Watch,Morellato,men,Silver,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/Morellato-Men-Silver-Dial-Watch_fd615660b630fad6e43b086d3aadf740_images.jpg
52682,Morellato Men Silver Dial Watch,Morellato,men,Silver,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/Morellato-Men-Silver-Dial-Watch_a10732fd836eb7645113bd44500b7d8d_images.jpg
52683,Morellato Men Silver Dial Watch,Morellato,men,Silver,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/Morellato-Men-Silver-Dial-Watch_ffb78be89cea66046f55d3092f2ea124_images.jpg
52684,Morellato Men Silver Dial Watch,Morellato,men,Silver,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/Morellato-Men-Silver-Dial-Watch_18f4e55997895fc18e7add05b398b9cd_images.jpg
52686,Just Cavalli Men Silver Watch,Just Cavalli,men,Silver,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/Just-Cavalli-Men-Silver-Watch_144ede80c00a4dd427ba5b1078064b58_images.jpg
5279,Classic Polo Men's Logo White Grey Polo T-shirt,Classic Polo,men,White,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/d96942374e374b56cd08e969cc782fba_images.jpg
5280,Classic Polo Men's Logo Green Grey Polo T-shirt,Classic Polo,men,Green,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/97113f77df22720bdb9bbd933fafa17f_images.jpg
5281,Classic Polo Men's Blue Green Logo Polo T-shirt,Classic Polo,men,Blue,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/ad6696fe1af1d77c3585d45c8ed017e6_images.jpg
52816,Morellato Men Black Watch,Morellato,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/Morellato-Men-Black-Watch_a59bddc3a3210f01a8a50543ec2bdc5e_images.jpg
5282,Classic Polo Men's White With Red Logo Polo T-shirt,Classic Polo,men,White,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/02f96e76cd331b79696d4f2e9132fabc_images.jpg
5283,Classic Polo Men's White Blue Logo T-shirt,Classic Polo,men,White,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/a486347bc62358bf57b3969acd9dd5bd_images.jpg
5285,Classic Polo Men's Purple Yellow Logo T-shirt,Classic Polo,men,Purple,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/9f09e990d3505bf60a87a2a254f3240c_images.jpg
5287,Lee Cooper Men's Brown Semi Formal Shoe,Lee Cooper,men,Brown,Summer,2011.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/c0be9164479aab1d129aec2babf91f64_images.jpg
5288,Lee Cooper Men Brown Floater,Lee Cooper,men,Brown,Summer,2011.0,Casual,Sandals,Footwear,Sandal,http://assets.myntassets.com/v1/images/style/properties/5b04a0191fa26a0de4b3e9672795638b_images.jpg
5289,Lee Cooper Men's Semi Formal Black Shoe,Lee Cooper,men,Black,Summer,2011.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/cf5aa7ff88e85e28f25f7edba94ac178_images.jpg
5290,Lee Cooper Men Black Shoe,Lee Cooper,men,Black,Summer,2011.0,Formal,Formal Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/30826a489f3fb44e19fac8f68a5fdcbf_images.jpg
5291,Lee Cooper Men Black Semi Formal Shoe,Lee Cooper,men,Black,Summer,2011.0,Formal,Formal Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/f9e6c0170eadb83b2f0c082b457548a2_images.jpg
5292,Lee Cooper Men's Brown Semi Formal Shoe,Lee Cooper,men,Brown,Summer,2011.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/4aa01e16fb81641c3bfa81b68b4be24c_images.jpg
5296,Puma Men Black Floater,Puma,men,Black,Summer,2011.0,Casual,Sandals,Footwear,Sandal,http://assets.myntassets.com/v1/images/style/properties/f5591109328d6f69462df128965a8258_images.jpg
53111,Myntra Men Yellow T-shirt,Myntra,men,Yellow,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Yellow-T-shirt_3c5d27cb4feea3e7839ff7e0a848d10e_images.jpg
53112,Myntra Men Yellow T-shirt,Myntra,men,Yellow,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Yellow-T-shirt_b643cfe6be83b370c6bc54c2e11da335_images.jpg
53113,Myntra Men Grey Printed T-shirt,Myntra,men,Grey,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Grey-Melange-T-shirt_16194174180b6881cf19632b1ce24a93_images.jpg
53114,Myntra Men Grey T-shirt,Myntra,men,Grey,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Grey-Melange-T-shirt_8758ce8ac871985abe2f21a41a7990ff_images.jpg
53115,Myntra Men Red Printed T-shirt,Myntra,men,Red,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Red-T-shirt_db809046a53d0401768a4bac9cb037db_images.jpg
53116,Myntra Men Purple T-shirt,Myntra,men,Purple,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Purple-T-shirt_fd23973d9a5a3c6b38de185a3fbe392e_images.jpg
53152,Mark Taylor Men Brown Shirt,Mark Taylor,men,Brown,Summer,2012.0,Formal,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/3f0a5a37fab872fb002f1e1b754fed94_images.jpg
53159,Mark Taylor Men White Striped Shirt,Mark Taylor,men,White,Summer,2012.0,Formal,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/9172905128fe51e9cb4cd6ec2aff9933_images.jpg
5316,Red Tape Men's Brown Formal Shoe,Red Tape,men,Brown,Winter,2018.0,Formal,Formal Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/e9fd7dd4edf39322e3aea9c881f6758c_images.jpg
5317,Red Tape Men's Slip On Brown Formal Shoe,Red Tape,men,Brown,Winter,2018.0,Formal,Formal Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/66c3bf349613ae0a87073368d6c496b7_images.jpg
5320,Fila Men's Montello Grey Black Red Shoe,FILA,men,Grey,Summer,2011.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/e174721cd31a283c3bf9e13cf113fb59_images.jpg
5321,Fila Men's Retro Red Casual Shoe,FILA,men,Red,Summer,2011.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/773325a4b7ded019a801eafdc69f2340_images.jpg
53211,Mark Taylor Men Blue Shirt,Mark Taylor,men,Blue,Summer,2012.0,Formal,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/584bba7057bdb1119775ca503154b71e_images.jpg
53215,Mark Taylor Men Pink Shirt,Mark Taylor,men,Pink,Summer,2012.0,Formal,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/1d635e4e0b9f2fb2158e703208116686_images.jpg
5322,ADIDAS Men's Adistar Black Shoe,ADIDAS,men,Black,Summer,2011.0,Sports,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/2c7a0e319823f50ced0a2b646848fb24_images.jpg
53226,Mark Taylor Men Yellow Shirt,Mark Taylor,men,Yellow,Summer,2012.0,Formal,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/c66ab69110327a89cf20ba9e42fc52f1_images.jpg
5324,Fila Men's Rowley White Red Shoe,FILA,men,White,Summer,2011.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/e15cc9458e040cdc966f319a0a1f9e52_images.jpg
5326,Fila Men's Fitness Hiker Brown Shoe,FILA,men,Brown,Summer,2011.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/9ab5e9794a531434f2dd52cfe38f083a_images.jpg
53264,Locomotive Men Black Shirt,LOCOMOTIVE,men,Black,Summer,2012.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/df1548240a2096f94b44000e7a205f6b_images.jpg
53269,Locomotive Men White Shirt,LOCOMOTIVE,men,White,Summer,2012.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/111be88907ee416b301ae31c3e3a68e6_images.jpg
5327,Fila Men's Mountainaire Navy Shoe,FILA,men,Navy Blue,Summer,2011.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/2697bad1350a0ec276a90105285bc5a0_images.jpg
53278,Locomotive Men Black Shirt,LOCOMOTIVE,men,Black,Summer,2012.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/2f0e7ce5a86ddfe944b86cee020ee12e_images.jpg
53282,Locomotive Men Blue T-shirt,LOCOMOTIVE,men,Blue,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/e181f539a8c017a22469d03d3ae08457_images.jpg
5329,FILA Men Speed Up Blue Sports Shoes,FILA,men,Blue,Fall,2011.0,Sports,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/39cf07743b3e86add0a313fdd4a142ce_images.jpg
5330,Fila Men's Rockridge Slate Shoe,FILA,men,Brown,Summer,2011.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/951e1a76a72132cc96fc08634aaaed3f_images.jpg
53303,Locomotive Men Red T-shirt,LOCOMOTIVE,men,Red,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/Locomotive-Men-Red-T-shirt_dcb8a58dd341f609324cfcd0eb445f77_images.jpg
53307,Locomotive Men White T-shirt,LOCOMOTIVE,men,White,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/f26c19b7e8ca272093d66b97d0872d6a_images.jpg
53312,Locomotive Men Blue T-shirt,LOCOMOTIVE,men,Blue,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/f3a6ae8b5c8b289808598385c08d8751_images.jpg
53313,Locomotive Men Navy Blue T-shirt,LOCOMOTIVE,men,Navy Blue,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/053504ea93f3d0b62c987144f7ae09d2_images.jpg
53314,Locomotive Men Grey Melange T-shirt,LOCOMOTIVE,men,Grey Melange,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/3248542c67cfe40d9a1f87a478aecc6c_images.jpg
53318,Locomotive Men Red T-shirt,LOCOMOTIVE,men,Red,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/d19d444d499024f65f1ae11270c18e39_images.jpg
53319,Locomotive Men Navy Blue T-shirt,LOCOMOTIVE,men,Navy Blue,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/6a393568c231158be87858ef3fd5b327_images.jpg
5332,Fila Men's Rockridge Dark Coffee Shoe,FILA,men,Brown,Summer,2011.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/5d7ffbcfe4069d046213f9750433fff1_images.jpg
53358,Puma Men Black Twinkle Belt,Puma,men,Black,Summer,2012.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/42b069839459f28fedcc2ad90e861ace_images.jpg
5336,Fila Men's Hurricane Black Silver Shoe,FILA,men,Black,Summer,2011.0,Sports,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/0151ee401574e8acf4095f4a065c0c6e_images.jpg
53384,Puma Men Limnos Red Shoes,Puma,men,Red,Fall,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/Puma-Unisex-Limnos-Red-Casual-Shoes_db7d9c1311d9d5a1ee4efc456d911283_images.jpg
5339,Fila Men's Union Navy Pink Shoe,FILA,men,Navy Blue,Summer,2011.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/83dea47396112e33dc4bb4bdc9b96706_images.jpg
5340,Fila Men's Union Beige Royal Shoe,FILA,men,Brown,Summer,2011.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/c673c2aad1455cc47c1cc4f3b309c3b9_images.jpg
5342,Fila Men's Fitness Hiker Olive Black Yellow Shoe,FILA,men,Green,Summer,2011.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/5370039457f4eb148e9c6473ed2b82b6_images.jpg
53432,ADIDAS Men Navy Blue Jersey,ADIDAS,men,Navy Blue,Summer,2012.0,Sports,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/Adidas-Men-Navy-Blue-Jersey_04aeee9525f355f2ba9d4fd8c0d0abc3_images.jpg
53433,ADIDAS Men Black Jersey,ADIDAS,men,Black,Summer,2012.0,Sports,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/Adidas-Men-Black-Jersey_78a687b76d4b2efaec91d04b240113a8_images.jpg
53434,ADIDAS Men Blue Jersey,ADIDAS,men,Blue,Summer,2012.0,Sports,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/Adidas-Men-Blue-Jersey_6415154f82037d8b125899592b0d726c_images.jpg
53436,ADIDAS Men White Sports Shoes,ADIDAS,men,White,Summer,2012.0,Sports,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/Adidas-Men-White-Sports-Shoes_38b52b7812d1552832ec89befae27562_images.jpg
53437,ADIDAS Men White Sports Shoes,ADIDAS,men,White,Summer,2012.0,Sports,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/Adidas-Men-White-Sports-Shoes_4a6b513330bcfad115f8a8decb7017e4_images.jpg
53438,ADIDAS Men Black Sports Shoes,ADIDAS,men,Black,Summer,2012.0,Sports,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/Adidas-Men-Black-Sports-Shoes_6861b8e93ba3763697e6ad42f2986342_images.jpg
5344,Lee Cooper Men's Black Shoe,Lee Cooper,men,Black,Summer,2011.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/d7e67d9a2cc9595057349f750109b713_images.jpg
53440,ADIDAS Men Red Pre L Boot Sports Shoes,ADIDAS,men,Red,Summer,2012.0,Sports,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/Adidas-Men-Red-Sports-Shoes_f61714352038e319b8e61e8ff371591a_images.jpg
53441,ADIDAS Men White Sports Shoes,ADIDAS,men,White,Summer,2012.0,Sports,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/Adidas-Men-White-Sports-Shoes_cc7e78ae72600549eb70154781e68092_images.jpg
5345,Btwin Sport 5 Shoes,Decathlon,men,Black,Fall,2011.0,Sports,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/92796112246863dfc584ecef49418a3b_images.jpg
5347,Kalenji Elimu White Navy,Decathlon,men,White,Fall,2011.0,Sports,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/59cd89ad3fc0bf677f52cbfe552ae288_images.jpg
5348,Quechua Forclaz  800 Trek Man,Decathlon,men,Maroon,Fall,2011.0,Sports,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/e7b87440f9b41328fb01a71b70779b10_images.jpg
5349,Artengo 522 C Men Whit Blue 09,Decathlon,men,White,Fall,2011.0,Sports,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/2fa43338b6d887ca9fba200f030de96d_images.jpg
5350,Artengo Artengo 522c Man Synthe,Decathlon,men,White,Fall,2011.0,Sports,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/0ff4b585d619d395a3d10647a013f94d_images.jpg
